game_id,game_date,season,team_home,team_away,pts_home,fg_pct_home,3p_pct_home,ft_pct_home,ast_home,reb_home,pts_away,fg_pct_away,3p_pct_away,ft_pct_away,ast_away,reb_away,home_team_win,conf_home,div_home,conf_away,div_away,conf_match
21800989,2019-03-09,2018-19,Los Angeles Lakers,Boston Celtics,107,0.484,0.185,0.778,28,43,120,0.516,0.368,0.714,32,43,0,Western Conference,Pacific Division,Eastern Conference,Atlantic Division,East at West
21800268,2018-11-23,2018-19,Atlanta Hawks,Boston Celtics,96,0.432,0.171,0.69,22,40,114,0.462,0.325,0.81,31,43,0,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21800683,2019-01-19,2018-19,Atlanta Hawks,Boston Celtics,105,0.435,0.293,0.929,28,49,113,0.443,0.375,0.92,19,43,0,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21800074,2018-10-27,2018-19,Detroit Pistons,Boston Celtics,89,0.371,0.189,0.8,16,47,109,0.453,0.412,0.68,25,54,0,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21800431,2018-12-15,2018-19,Detroit Pistons,Boston Celtics,113,0.488,0.333,0.714,25,48,104,0.415,0.273,0.739,19,44,1,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21800632,2019-01-12,2018-19,Orlando Magic,Boston Celtics,105,0.429,0.289,0.917,21,50,103,0.422,0.25,0.679,19,46,1,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21800531,2018-12-29,2018-19,Memphis Grizzlies,Boston Celtics,103,0.474,0.269,0.828,24,36,112,0.5,0.444,0.889,29,36,0,Western Conference,Southwest Division,Eastern Conference,Atlantic Division,East at West
21800973,2019-03-06,2018-19,Sacramento Kings,Boston Celtics,109,0.5,0.448,0.727,23,40,111,0.506,0.394,0.857,26,35,0,Western Conference,Pacific Division,Eastern Conference,Atlantic Division,East at West
21800849,2019-02-12,2018-19,Philadelphia 76ers,Boston Celtics,109,0.488,0.333,0.71,21,47,112,0.466,0.448,0.81,24,41,0,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21801067,2019-03-20,2018-19,Philadelphia 76ers,Boston Celtics,118,0.378,0.333,0.907,23,54,115,0.469,0.375,0.813,22,46,1,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21800383,2018-12-08,2018-19,Chicago Bulls,Boston Celtics,77,0.383,0.25,0.643,16,37,133,0.538,0.512,0.733,34,54,0,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21800889,2019-02-23,2018-19,Chicago Bulls,Boston Celtics,126,0.534,0.4,0.952,26,49,116,0.489,0.345,0.762,26,32,1,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21800870,2019-02-21,2018-19,Milwaukee Bucks,Boston Celtics,98,0.42,0.359,0.714,21,55,97,0.382,0.35,0.833,19,50,1,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
41800201,2019-04-28,2018-19,Milwaukee Bucks,Boston Celtics,90,0.348,0.333,0.625,19,44,112,0.54,0.419,0.625,25,51,0,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
41800202,2019-04-30,2018-19,Milwaukee Bucks,Boston Celtics,123,0.443,0.426,0.806,22,53,102,0.395,0.357,0.889,19,45,1,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
41800205,2019-05-08,2018-19,Milwaukee Bucks,Boston Celtics,116,0.447,0.319,0.773,27,58,91,0.312,0.179,0.765,19,48,1,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21800545,2018-12-31,2018-19,San Antonio Spurs,Boston Celtics,120,0.495,0.538,0.889,27,43,111,0.489,0.324,0.7,30,40,1,Western Conference,Southwest Division,Eastern Conference,Atlantic Division,East at West
21801006,2019-03-11,2018-19,Los Angeles Clippers,Boston Celtics,140,0.616,0.464,0.84,29,47,115,0.484,0.389,0.684,26,29,1,Western Conference,Pacific Division,Eastern Conference,Atlantic Division,East at West
21800028,2018-10-20,2018-19,New York Knicks,Boston Celtics,101,0.414,0.343,0.63,23,46,103,0.402,0.36,0.848,21,47,0,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21800771,2019-02-01,2018-19,New York Knicks,Boston Celtics,99,0.453,0.29,1.0,21,48,113,0.46,0.351,0.8,25,43,0,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21800409,2018-12-12,2018-19,Washington Wizards,Boston Celtics,125,0.505,0.364,0.724,25,41,130,0.452,0.289,1.0,20,50,0,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21801211,2019-04-09,2018-19,Washington Wizards,Boston Celtics,110,0.423,0.359,0.778,28,58,116,0.455,0.341,0.478,27,50,0,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21800145,2018-11-05,2018-19,Denver Nuggets,Boston Celtics,115,0.456,0.382,0.714,25,47,107,0.506,0.29,0.833,22,40,1,Western Conference,Northwest Division,Eastern Conference,Atlantic Division,East at West
21800188,2018-11-11,2018-19,Portland Trail Blazers,Boston Celtics,100,0.453,0.389,0.8,22,55,94,0.387,0.333,0.8,19,42,1,Western Conference,Northwest Division,Eastern Conference,Atlantic Division,East at West
21800127,2018-11-03,2018-19,Indiana Pacers,Boston Celtics,102,0.419,0.344,0.76,23,45,101,0.432,0.413,0.667,23,45,1,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21801183,2019-04-05,2018-19,Indiana Pacers,Boston Celtics,97,0.413,0.435,0.579,24,45,117,0.522,0.259,0.875,27,49,0,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
41800133,2019-04-19,2018-19,Indiana Pacers,Boston Celtics,96,0.42,0.367,0.739,20,40,104,0.469,0.441,0.591,23,45,0,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
41800134,2019-04-21,2018-19,Indiana Pacers,Boston Celtics,106,0.409,0.357,0.857,18,43,110,0.462,0.393,0.794,18,43,0,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21800164,2018-11-08,2018-19,Phoenix Suns,Boston Celtics,109,0.441,0.314,0.842,25,42,116,0.402,0.378,0.774,21,56,0,Western Conference,Pacific Division,Eastern Conference,Atlantic Division,East at West
21800645,2019-01-14,2018-19,Brooklyn Nets,Boston Celtics,109,0.43,0.342,0.88,18,55,102,0.407,0.306,0.739,21,41,1,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21801137,2019-03-30,2018-19,Brooklyn Nets,Boston Celtics,110,0.458,0.316,0.786,22,40,96,0.422,0.4,0.783,19,39,1,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21800283,2018-11-24,2018-19,Dallas Mavericks,Boston Celtics,113,0.483,0.39,0.619,27,43,104,0.477,0.357,0.923,19,42,1,Western Conference,Southwest Division,Eastern Conference,Atlantic Division,East at West
21800512,2018-12-27,2018-19,Houston Rockets,Boston Celtics,127,0.477,0.4,0.771,17,55,113,0.469,0.387,0.806,28,37,1,Western Conference,Southwest Division,Eastern Conference,Atlantic Division,East at West
21800019,2018-10-19,2018-19,Toronto Raptors,Boston Celtics,113,0.467,0.371,0.737,24,49,101,0.404,0.389,0.7,29,49,1,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21800909,2019-02-26,2018-19,Toronto Raptors,Boston Celtics,118,0.489,0.472,0.643,33,45,95,0.384,0.2,0.821,24,47,1,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21800065,2018-10-25,2018-19,Oklahoma City Thunder,Boston Celtics,95,0.394,0.25,0.56,19,57,101,0.384,0.344,0.727,19,45,0,Western Conference,Northwest Division,Eastern Conference,Atlantic Division,East at West
11800040,2018-10-06,2018-19,Cleveland Cavaliers,Boston Celtics,113,0.433,0.308,0.871,15,51,102,0.393,0.241,0.758,21,44,1,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21800797,2019-02-05,2018-19,Cleveland Cavaliers,Boston Celtics,96,0.417,0.273,0.875,21,47,103,0.488,0.346,1.0,29,42,0,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21801108,2019-03-26,2018-19,Cleveland Cavaliers,Boston Celtics,106,0.488,0.321,0.76,24,36,116,0.505,0.4,0.737,23,46,0,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21800617,2019-01-10,2018-19,Miami Heat,Boston Celtics,115,0.479,0.462,0.625,33,51,99,0.404,0.353,0.882,20,37,1,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21801170,2019-04-03,2018-19,Miami Heat,Boston Celtics,102,0.411,0.333,0.6,25,47,112,0.475,0.375,0.871,25,42,0,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21800298,2018-11-26,2018-19,New Orleans Pelicans,Boston Celtics,107,0.442,0.375,0.931,21,40,124,0.495,0.487,0.9,27,42,0,Western Conference,Southwest Division,Eastern Conference,Atlantic Division,East at West
21800300,2018-11-26,2018-19,Golden State Warriors,Orlando Magic,116,0.488,0.371,0.913,21,46,110,0.444,0.467,0.762,28,34,1,Western Conference,Pacific Division,Eastern Conference,Southeast Division,East at West
21800543,2018-12-31,2018-19,Charlotte Hornets,Orlando Magic,125,0.494,0.458,0.909,29,46,100,0.413,0.286,0.737,22,48,1,Eastern Conference,Southeast Division,Eastern Conference,Southeast Division,East at East
21801222,2019-04-10,2018-19,Charlotte Hornets,Orlando Magic,114,0.526,0.276,0.889,21,32,122,0.545,0.367,0.75,24,39,0,Eastern Conference,Southeast Division,Eastern Conference,Southeast Division,East at East
21800571,2019-01-04,2018-19,Minnesota Timberwolves,Orlando Magic,120,0.516,0.346,0.739,29,54,103,0.477,0.333,0.526,28,35,1,Western Conference,Northwest Division,Eastern Conference,Southeast Division,East at West
21800614,2019-01-09,2018-19,Utah Jazz,Orlando Magic,106,0.488,0.364,0.857,24,44,93,0.398,0.394,0.7,17,41,1,Western Conference,Northwest Division,Eastern Conference,Southeast Division,East at West
21800040,2018-10-22,2018-19,Boston Celtics,Orlando Magic,90,0.407,0.225,0.778,21,51,93,0.409,0.286,0.7,28,49,0,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21801203,2019-04-07,2018-19,Boston Celtics,Orlando Magic,108,0.472,0.387,0.857,28,39,116,0.456,0.364,1.0,29,45,0,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21800286,2018-11-25,2018-19,Los Angeles Lakers,Orlando Magic,104,0.468,0.385,0.645,22,42,108,0.452,0.355,0.929,31,45,0,Western Conference,Pacific Division,Eastern Conference,Southeast Division,East at West
21800695,2019-01-21,2018-19,Atlanta Hawks,Orlando Magic,103,0.453,0.3,0.696,23,44,122,0.505,0.379,0.905,29,45,0,Eastern Conference,Southeast Division,Eastern Conference,Southeast Division,East at East
21800837,2019-02-10,2018-19,Atlanta Hawks,Orlando Magic,108,0.463,0.406,0.84,27,33,124,0.473,0.351,0.893,29,49,0,Eastern Conference,Southeast Division,Eastern Conference,Southeast Division,East at East
21800657,2019-01-16,2018-19,Detroit Pistons,Orlando Magic,120,0.478,0.4,0.8,26,47,115,0.5,0.359,0.538,29,37,1,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21801122,2019-03-28,2018-19,Detroit Pistons,Orlando Magic,115,0.535,0.486,0.5,25,43,98,0.394,0.258,0.8,21,43,1,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21800996,2019-03-10,2018-19,Memphis Grizzlies,Orlando Magic,105,0.415,0.29,0.903,23,45,97,0.356,0.316,0.852,23,53,1,Western Conference,Southwest Division,Eastern Conference,Southeast Division,East at West
21800598,2019-01-07,2018-19,Sacramento Kings,Orlando Magic,111,0.459,0.294,0.55,24,57,95,0.368,0.351,0.75,15,46,1,Western Conference,Pacific Division,Eastern Conference,Southeast Division,East at West
11800012,2018-10-01,2018-19,Philadelphia 76ers,Orlando Magic,120,0.469,0.359,0.833,25,48,114,0.495,0.417,0.636,27,35,1,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21800029,2018-10-20,2018-19,Philadelphia 76ers,Orlando Magic,116,0.479,0.515,0.9,33,46,115,0.456,0.552,0.773,31,49,1,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21800960,2019-03-05,2018-19,Philadelphia 76ers,Orlando Magic,114,0.472,0.393,0.905,28,50,106,0.452,0.406,0.75,21,44,1,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21800474,2018-12-21,2018-19,Chicago Bulls,Orlando Magic,90,0.44,0.294,0.731,23,50,80,0.326,0.242,0.667,20,47,1,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21800559,2019-01-02,2018-19,Chicago Bulls,Orlando Magic,84,0.419,0.35,0.625,18,32,112,0.579,0.423,0.722,31,41,0,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21800081,2018-10-27,2018-19,Milwaukee Bucks,Orlando Magic,113,0.5,0.333,0.913,24,57,91,0.327,0.233,0.882,21,41,1,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21800833,2019-02-09,2018-19,Milwaukee Bucks,Orlando Magic,83,0.326,0.171,0.833,18,51,103,0.468,0.37,0.833,28,57,0,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21800137,2018-11-04,2018-19,San Antonio Spurs,Orlando Magic,110,0.432,0.343,0.88,25,43,117,0.505,0.375,0.722,29,43,0,Western Conference,Southwest Division,Eastern Conference,Southeast Division,East at West
21800586,2019-01-06,2018-19,Los Angeles Clippers,Orlando Magic,106,0.43,0.364,0.783,20,53,96,0.371,0.29,0.724,24,54,1,Western Conference,Pacific Division,Eastern Conference,Southeast Division,East at West
21800186,2018-11-11,2018-19,New York Knicks,Orlando Magic,89,0.352,0.179,0.733,13,54,115,0.449,0.405,0.909,31,52,0,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21800908,2019-02-26,2018-19,New York Knicks,Orlando Magic,108,0.427,0.292,0.781,17,51,103,0.438,0.344,0.7,26,47,1,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21800190,2018-11-12,2018-19,Washington Wizards,Orlando Magic,117,0.506,0.394,0.727,24,41,109,0.483,0.5,0.727,28,34,1,Eastern Conference,Southeast Division,Eastern Conference,Southeast Division,East at East
21801015,2019-03-13,2018-19,Washington Wizards,Orlando Magic,100,0.467,0.296,0.667,20,46,90,0.389,0.364,0.889,26,48,1,Eastern Conference,Southeast Division,Eastern Conference,Southeast Division,East at East
21800276,2018-11-23,2018-19,Denver Nuggets,Orlando Magic,112,0.473,0.321,0.882,33,51,87,0.405,0.25,0.789,24,37,1,Western Conference,Northwest Division,Eastern Conference,Southeast Division,East at West
21800314,2018-11-28,2018-19,Portland Trail Blazers,Orlando Magic,115,0.435,0.487,0.688,24,47,112,0.519,0.467,0.933,28,37,1,Western Conference,Northwest Division,Eastern Conference,Southeast Division,East at West
21800936,2019-03-02,2018-19,Indiana Pacers,Orlando Magic,112,0.545,0.259,0.875,31,36,117,0.505,0.357,0.789,28,41,0,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21801140,2019-03-30,2018-19,Indiana Pacers,Orlando Magic,116,0.533,0.375,0.647,26,44,121,0.511,0.395,0.857,37,37,0,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21800327,2018-11-30,2018-19,Phoenix Suns,Orlando Magic,85,0.405,0.25,0.714,22,40,99,0.476,0.296,0.722,23,44,0,Western Conference,Pacific Division,Eastern Conference,Southeast Division,East at West
21800708,2019-01-23,2018-19,Brooklyn Nets,Orlando Magic,114,0.478,0.313,0.783,20,45,110,0.427,0.324,0.821,22,42,1,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21800397,2018-12-10,2018-19,Dallas Mavericks,Orlando Magic,101,0.427,0.286,0.84,28,52,76,0.36,0.286,0.8,18,42,1,Western Conference,Southwest Division,Eastern Conference,Southeast Division,East at West
21800737,2019-01-27,2018-19,Houston Rockets,Orlando Magic,103,0.475,0.333,0.714,20,39,98,0.402,0.286,0.588,23,56,1,Western Conference,Southwest Division,Eastern Conference,Southeast Division,East at West
21800894,2019-02-24,2018-19,Toronto Raptors,Orlando Magic,98,0.418,0.393,0.786,30,42,113,0.462,0.389,0.75,29,52,0,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21801156,2019-04-01,2018-19,Toronto Raptors,Orlando Magic,121,0.5,0.514,0.818,31,39,109,0.462,0.364,0.733,32,46,1,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
41800111,2019-04-13,2018-19,Toronto Raptors,Orlando Magic,101,0.455,0.333,0.643,23,45,104,0.4,0.483,0.9,19,48,0,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
41800112,2019-04-16,2018-19,Toronto Raptors,Orlando Magic,111,0.483,0.314,0.941,25,42,82,0.37,0.265,0.542,17,45,1,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
41800115,2019-04-23,2018-19,Toronto Raptors,Orlando Magic,115,0.482,0.417,0.857,34,48,96,0.386,0.265,0.742,20,48,1,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21800802,2019-02-05,2018-19,Oklahoma City Thunder,Orlando Magic,132,0.5,0.433,0.73,25,49,122,0.467,0.297,0.794,27,40,1,Western Conference,Northwest Division,Eastern Conference,Southeast Division,East at West
21800948,2019-03-03,2018-19,Cleveland Cavaliers,Orlando Magic,107,0.434,0.326,0.913,20,44,93,0.443,0.231,0.818,23,41,1,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
11800051,2018-10-08,2018-19,Miami Heat,Orlando Magic,90,0.413,0.333,0.609,21,52,89,0.378,0.269,0.737,18,47,1,Eastern Conference,Southeast Division,Eastern Conference,Southeast Division,East at East
21800351,2018-12-04,2018-19,Miami Heat,Orlando Magic,90,0.418,0.343,0.4,19,47,105,0.442,0.5,0.75,22,43,0,Eastern Conference,Southeast Division,Eastern Conference,Southeast Division,East at East
21801109,2019-03-26,2018-19,Miami Heat,Orlando Magic,99,0.419,0.303,0.81,25,39,104,0.416,0.333,0.696,27,55,0,Eastern Conference,Southeast Division,Eastern Conference,Southeast Division,East at East
21800851,2019-02-12,2018-19,New Orleans Pelicans,Orlando Magic,88,0.383,0.345,0.75,21,42,118,0.442,0.406,0.955,32,58,0,Western Conference,Southwest Division,Eastern Conference,Southeast Division,East at West
21801150,2019-03-31,2018-19,Golden State Warriors,Charlotte Hornets,137,0.602,0.636,0.833,41,50,90,0.353,0.25,0.88,24,28,1,Western Conference,Pacific Division,Eastern Conference,Southeast Division,East at West
21800362,2018-12-05,2018-19,Minnesota Timberwolves,Charlotte Hornets,121,0.539,0.5,0.65,34,50,104,0.408,0.364,0.8,27,40,1,Western Conference,Northwest Division,Eastern Conference,Southeast Division,East at West
21801159,2019-04-01,2018-19,Utah Jazz,Charlotte Hornets,111,0.481,0.429,0.769,30,47,102,0.4,0.233,0.793,15,44,1,Western Conference,Northwest Division,Eastern Conference,Southeast Division,East at West
11800008,2018-09-30,2018-19,Boston Celtics,Charlotte Hornets,115,0.442,0.419,0.857,26,50,112,0.475,0.364,0.667,26,39,1,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21800488,2018-12-23,2018-19,Boston Celtics,Charlotte Hornets,119,0.5,0.333,0.8,30,47,103,0.432,0.25,0.731,24,37,1,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21800756,2019-01-30,2018-19,Boston Celtics,Charlotte Hornets,126,0.556,0.414,0.875,34,53,94,0.438,0.325,0.429,20,31,1,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21801135,2019-03-29,2018-19,Los Angeles Lakers,Charlotte Hornets,129,0.56,0.474,0.75,34,44,115,0.477,0.385,0.941,26,37,1,Western Conference,Pacific Division,Eastern Conference,Southeast Division,East at West
21800288,2018-11-25,2018-19,Atlanta Hawks,Charlotte Hornets,124,0.532,0.41,0.727,34,41,123,0.446,0.4,0.821,30,42,1,Eastern Conference,Southeast Division,Eastern Conference,Southeast Division,East at East
21800827,2019-02-09,2018-19,Atlanta Hawks,Charlotte Hornets,120,0.535,0.424,0.737,26,36,129,0.545,0.452,0.778,30,37,0,Eastern Conference,Southeast Division,Eastern Conference,Southeast Division,East at East
21800184,2018-11-11,2018-19,Detroit Pistons,Charlotte Hornets,103,0.365,0.273,0.789,21,51,113,0.506,0.393,0.889,24,46,0,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21801198,2019-04-07,2018-19,Detroit Pistons,Charlotte Hornets,91,0.37,0.244,0.867,20,55,104,0.432,0.323,0.783,23,44,0,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21800017,2018-10-19,2018-19,Orlando Magic,Charlotte Hornets,88,0.383,0.194,0.714,18,44,120,0.467,0.447,0.85,32,55,0,Eastern Conference,Southeast Division,Eastern Conference,Southeast Division,East at East
21800864,2019-02-14,2018-19,Orlando Magic,Charlotte Hornets,127,0.522,0.436,0.778,32,50,89,0.351,0.129,0.731,18,45,1,Eastern Conference,Southeast Division,Eastern Conference,Southeast Division,East at East
21800713,2019-01-23,2018-19,Memphis Grizzlies,Charlotte Hornets,107,0.469,0.29,0.917,25,38,118,0.532,0.4,0.774,23,37,0,Western Conference,Southwest Division,Eastern Conference,Southeast Division,East at West
21800636,2019-01-12,2018-19,Sacramento Kings,Charlotte Hornets,104,0.414,0.378,0.667,27,49,97,0.409,0.333,0.591,21,56,1,Western Conference,Pacific Division,Eastern Conference,Southeast Division,East at West
21800078,2018-10-27,2018-19,Philadelphia 76ers,Charlotte Hornets,105,0.385,0.357,0.833,18,56,103,0.389,0.257,0.833,19,48,1,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21800168,2018-11-09,2018-19,Philadelphia 76ers,Charlotte Hornets,133,0.479,0.324,0.756,33,59,132,0.391,0.4,0.75,25,49,1,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21800056,2018-10-24,2018-19,Chicago Bulls,Charlotte Hornets,112,0.481,0.345,0.8,21,45,110,0.435,0.286,0.897,23,36,1,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21800727,2019-01-25,2018-19,Milwaukee Bucks,Charlotte Hornets,108,0.461,0.194,0.87,17,46,99,0.4,0.256,0.68,20,53,1,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21800990,2019-03-09,2018-19,Milwaukee Bucks,Charlotte Hornets,131,0.489,0.386,0.867,27,55,114,0.473,0.385,0.786,25,35,1,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21800647,2019-01-14,2018-19,San Antonio Spurs,Charlotte Hornets,93,0.463,0.35,0.833,21,36,108,0.467,0.361,0.818,24,45,0,Western Conference,Southwest Division,Eastern Conference,Southeast Division,East at West
21800606,2019-01-08,2018-19,Los Angeles Clippers,Charlotte Hornets,128,0.516,0.467,0.857,28,45,109,0.4,0.364,0.862,20,43,1,Western Conference,Pacific Division,Eastern Conference,Southeast Division,East at West
21800389,2018-12-09,2018-19,New York Knicks,Charlotte Hornets,107,0.473,0.5,0.857,28,41,119,0.483,0.353,0.852,19,42,0,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21800530,2018-12-29,2018-19,Washington Wizards,Charlotte Hornets,130,0.516,0.351,0.875,35,42,126,0.522,0.419,0.792,22,41,1,Eastern Conference,Southeast Division,Eastern Conference,Southeast Division,East at East
21801028,2019-03-15,2018-19,Washington Wizards,Charlotte Hornets,110,0.488,0.382,0.789,25,45,116,0.455,0.452,0.833,18,46,0,Eastern Conference,Southeast Division,Eastern Conference,Southeast Division,East at East
21800576,2019-01-05,2018-19,Denver Nuggets,Charlotte Hornets,123,0.461,0.359,0.75,30,46,110,0.476,0.379,0.808,22,47,1,Western Conference,Northwest Division,Eastern Conference,Southeast Division,East at West
21800628,2019-01-11,2018-19,Portland Trail Blazers,Charlotte Hornets,127,0.559,0.375,0.889,31,47,96,0.4,0.433,0.688,23,43,1,Western Conference,Northwest Division,Eastern Conference,Southeast Division,East at West
21800688,2019-01-20,2018-19,Indiana Pacers,Charlotte Hornets,120,0.47,0.519,1.0,34,51,95,0.402,0.343,0.68,20,44,1,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21800841,2019-02-11,2018-19,Indiana Pacers,Charlotte Hornets,99,0.514,0.32,0.882,25,39,90,0.322,0.175,0.758,15,51,1,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21800590,2019-01-06,2018-19,Phoenix Suns,Charlotte Hornets,113,0.518,0.4,0.895,23,36,119,0.484,0.28,0.706,22,46,0,Western Conference,Pacific Division,Eastern Conference,Southeast Division,East at West
21800505,2018-12-26,2018-19,Brooklyn Nets,Charlotte Hornets,134,0.49,0.404,0.722,31,57,132,0.443,0.484,0.767,26,53,1,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21800929,2019-03-01,2018-19,Brooklyn Nets,Charlotte Hornets,112,0.512,0.313,0.778,27,37,123,0.532,0.429,0.824,24,40,0,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
11800071,2018-10-12,2018-19,Dallas Mavericks,Charlotte Hornets,118,0.457,0.324,0.762,21,42,123,0.519,0.576,0.815,29,35,0,Western Conference,Southwest Division,Eastern Conference,Southeast Division,East at West
21800807,2019-02-06,2018-19,Dallas Mavericks,Charlotte Hornets,99,0.404,0.306,0.706,25,57,93,0.404,0.243,0.706,17,47,1,Western Conference,Southwest Division,Eastern Conference,Southeast Division,East at West
21801004,2019-03-11,2018-19,Houston Rockets,Charlotte Hornets,118,0.418,0.395,0.926,25,55,106,0.427,0.39,0.933,23,39,1,Western Conference,Southwest Division,Eastern Conference,Southeast Division,East at West
21800041,2018-10-22,2018-19,Toronto Raptors,Charlotte Hornets,127,0.575,0.385,0.857,36,46,106,0.423,0.321,0.833,21,41,1,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21801098,2019-03-24,2018-19,Toronto Raptors,Charlotte Hornets,114,0.584,0.423,1.0,29,35,115,0.441,0.439,0.882,32,39,0,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21800274,2018-11-23,2018-19,Oklahoma City Thunder,Charlotte Hornets,109,0.441,0.333,0.667,24,46,104,0.457,0.194,0.857,24,46,1,Western Conference,Northwest Division,Eastern Conference,Southeast Division,East at West
21800199,2018-11-13,2018-19,Cleveland Cavaliers,Charlotte Hornets,113,0.529,0.542,0.833,23,60,89,0.347,0.195,0.789,22,37,1,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21801209,2019-04-09,2018-19,Cleveland Cavaliers,Charlotte Hornets,97,0.449,0.367,0.75,24,41,124,0.577,0.5,0.706,35,37,0,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21800030,2018-10-20,2018-19,Miami Heat,Charlotte Hornets,112,0.461,0.324,0.704,21,49,113,0.441,0.381,0.652,23,40,0,Eastern Conference,Southeast Division,Eastern Conference,Southeast Division,East at East
21801045,2019-03-17,2018-19,Miami Heat,Charlotte Hornets,93,0.395,0.394,0.632,25,55,75,0.313,0.194,0.889,11,44,1,Eastern Conference,Southeast Division,Eastern Conference,Southeast Division,East at East
21801171,2019-04-03,2018-19,New Orleans Pelicans,Charlotte Hornets,109,0.471,0.366,0.824,25,48,115,0.422,0.353,0.844,19,48,0,Western Conference,Southwest Division,Eastern Conference,Southeast Division,East at West
