Id,District Name,Neighborhood Name,Street,Year,Month,Weekday,Part of the day
2017S008069    ,Ciutat Vella,la Barceloneta,Marina                                            ,2017,September,Friday,Afternoon
2017S008055    ,Sarrià-Sant Gervasi,el Putxet i el Farró,Ballester / Homer                                 ,2017,September,Friday,Afternoon
2017S008057    ,Sant Martí,el Besòs i el Maresme,Llull / Prim                                      ,2017,September,Friday,Afternoon
2017S008056    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca / Enric Granados                         ,2017,September,Friday,Afternoon
2017S008061    ,Nou Barris,la Prosperitat,Favència / Júlia                                  ,2017,September,Friday,Afternoon
2017S008063    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Girona                          ,2017,September,Saturday,Night
2017S008064    ,Sants-Montjuïc,la Marina del Prat Vermell,Número 4 Zona Franca / E Zona Franca              ,2017,September,Saturday,Morning
2017S008065    ,Ciutat Vella,la Barceloneta,Mediterrània / Doctor Aiguader                    ,2017,September,Saturday,Morning
2017S008067    ,Eixample,la Dreta de l'Eixample,Rosselló                                          ,2017,September,Saturday,Morning
2017S008066    ,Eixample,la Nova Esquerra de l'Eixample,Roma / Vilamarí                                   ,2017,September,Saturday,Morning
2017S008068    ,Sant Andreu,Sant Andreu,Torras i Bages                                    ,2017,September,Saturday,Morning
2017S008070    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Princesa                                          ,2017,September,Saturday,Afternoon
2017S008071    ,Sant Martí,el Clot,Badajoz / Glòries Catalanes                       ,2017,September,Saturday,Afternoon
2017S008082    ,Sant Andreu,la Sagrera,Meridiana / Pegàs                                 ,2017,September,Saturday,Afternoon
2017S008075    ,Les Corts,la Maternitat i Sant Ramon,Corts                                             ,2017,September,Saturday,Afternoon
2017S008074    ,Sant Andreu,la Sagrera,Meridiana / Garcilaso                             ,2017,September,Saturday,Afternoon
2017S008072    ,Eixample,Sant Antoni,Paral·lel                                         ,2017,September,Saturday,Afternoon
2017S008076    ,Eixample,la Dreta de l'Eixample,Roger de Llúria / Diputació                       ,2017,September,Saturday,Afternoon
2017S008078    ,Sant Martí,el Camp de l'Arpa del Clot,València                                          ,2017,September,Saturday,Afternoon
2017S008073    ,Eixample,la Dreta de l'Eixample,Gràcia                                            ,2017,September,Saturday,Afternoon
2017S008080    ,Sant Martí,el Camp de l'Arpa del Clot,Sant Antoni Maria Claret                          ,2017,September,Saturday,Afternoon
2017S008077    ,Sants-Montjuïc,la Marina de Port,Zona Franca / Foc                                 ,2017,September,Saturday,Afternoon
2017S008084    ,Sant Andreu,Sant Andreu,Cinca / Ramon Riera                               ,2017,September,Saturday,Afternoon
2017S008079    ,Sants-Montjuïc,el Poble-sec,Reina Maria Cristina / Rius i Taulet              ,2017,September,Saturday,Afternoon
2017S008100    ,Nou Barris,la Trinitat Nova,Meridiana                                         ,2017,September,Saturday,Afternoon
2017S008081    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca / Casanova                               ,2017,September,Saturday,Night
2017S008083    ,Eixample,Sant Antoni,Vilamarí / Paral·lel                              ,2017,September,Saturday,Night
2017S008085    ,Nou Barris,la Prosperitat,Favència                                          ,2017,October,Sunday,Night
2017S008088    ,Eixample,el Fort Pienc,Aragó / Nàpols                                    ,2017,October,Sunday,Morning
2017S008086    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Tibidabo                                          ,2017,October,Sunday,Morning
2017S008087    ,Ciutat Vella,el Raval,Riera Alta                                        ,2017,October,Sunday,Morning
2017S008089    ,Gràcia,la Salut,Dalt                                              ,2017,October,Sunday,Morning
2017S008091    ,Unknown,Unknown,B-20 (Llobregat)                                  ,2017,October,Sunday,Morning
2017S008090    ,Eixample,la Sagrada Família,Sant Antoni Maria Claret / Sardenya               ,2017,October,Sunday,Morning
2017S008099    ,Sant Andreu,el Bon Pastor,B-10 (Besòs)                                      ,2017,October,Sunday,Morning
2017S008095    ,Gràcia,Vallcarca i els Penitents,Vallcarca                                         ,2017,October,Sunday,Morning
2017S008092    ,Sants-Montjuïc,Sants,Galileu / Violant Hongria Reina Aragó             ,2017,October,Sunday,Afternoon
2017S008093    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Muntaner                                          ,2017,October,Sunday,Afternoon
2017S008096    ,Eixample,el Fort Pienc,Diputació / Sicília                               ,2017,October,Sunday,Afternoon
2017S008094    ,Sants-Montjuïc,Hostafrancs,Bordeta                                           ,2017,October,Sunday,Afternoon
2017S008097    ,Eixample,la Nova Esquerra de l'Eixample,Provença / Viladomat                              ,2017,October,Sunday,Afternoon
2017S008104    ,Sant Martí,el Parc i la Llacuna del Poblenou,Marina / Almogàvers                               ,2017,October,Sunday,Afternoon
2017S008103    ,Sant Martí,el Clot,Las Navas de Tolosa / Múrcia                      ,2017,October,Sunday,Afternoon
2017S008101    ,Horta-Guinardó,el Guinardó,Guinardó                                          ,2017,October,Sunday,Afternoon
2017S008102    ,Sant Martí,el Poblenou,Llacuna / Pujades                                 ,2017,October,Sunday,Afternoon
2017S008109    ,Eixample,Sant Antoni,Corts Catalanes / Aribau                          ,2017,October,Monday,Night
2017S008106    ,Sant Martí,el Poblenou,Taulat                                            ,2017,October,Monday,Night
2017S008105    ,Eixample,la Dreta de l'Eixample,Universitat                                       ,2017,October,Monday,Night
2017S008107    ,Sant Andreu,Sant Andreu,Fabra i Puig                                      ,2017,October,Monday,Night
2017S008108    ,Les Corts,les Corts,Madrid                                            ,2017,October,Monday,Night
2017S008111    ,Sants-Montjuïc,la Bordeta,Corts Catalanes                                   ,2017,October,Monday,Morning
2017S008110    ,Ciutat Vella,el Barri Gòtic,B-10 (Llobregat)                                  ,2017,October,Monday,Morning
2017S008112    ,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent / Casanova                        ,2017,October,Monday,Morning
2017S008115    ,Sant Martí,Provençals del Poblenou,Corts Catalanes / Espronceda                      ,2017,October,Monday,Morning
2017S008113    ,Sant Andreu,la Trinitat Vella,Favència                                          ,2017,October,Monday,Morning
2017S008119    ,Les Corts,les Corts,Numància / Corts                                  ,2017,October,Monday,Morning
2017S008116    ,Nou Barris,Porta,Doctor Pi i Molist                                ,2017,October,Monday,Morning
2017S008114    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Molina                                            ,2017,October,Monday,Morning
2017S008117    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Alacant                                           ,2017,October,Monday,Morning
2017S008118    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó                                             ,2017,October,Monday,Morning
2017S008122    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Calvet / Mestre Nicolau                           ,2017,October,Monday,Morning
2017S008125    ,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent / Villarroel                      ,2017,October,Monday,Morning
2017S008123    ,Eixample,la Nova Esquerra de l'Eixample,Diputació / Calàbria                              ,2017,October,Monday,Morning
2017S008127    ,Eixample,la Dreta de l'Eixample,Gràcia / Casp                                     ,2017,October,Monday,Afternoon
2017S008121    ,Sant Andreu,Sant Andreu,Favència / Ribes                                  ,2017,October,Monday,Afternoon
2017S008120    ,Sants-Montjuïc,Sants,Sant Antoni / Santa Caterina                      ,2017,October,Monday,Afternoon
2017S008126    ,Les Corts,Pedralbes,Diagonal                                          ,2017,October,Monday,Afternoon
2017S008124    ,Eixample,la Sagrada Família,Aragó                                             ,2017,October,Monday,Afternoon
2017S008132    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Alt de Gironella                                  ,2017,October,Monday,Afternoon
2017S008130    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Ganduxer / Alacant                                ,2017,October,Monday,Afternoon
2017S008129    ,Sants-Montjuïc,Sants,Viriat                                            ,2017,October,Monday,Afternoon
2017S008134    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Bailèn                          ,2017,October,Monday,Afternoon
2017S008133    ,Sant Martí,el Camp de l'Arpa del Clot,Freser                                            ,2017,October,Monday,Afternoon
2017S008131    ,Nou Barris,la Trinitat Nova,Aiguablava                                        ,2017,October,Monday,Afternoon
2017S008135    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau / Rosselló                                 ,2017,October,Monday,Afternoon
2017S008148    ,Les Corts,la Maternitat i Sant Ramon,Pintor Ribalta / Cardenal Reig                    ,2017,October,Monday,Afternoon
2017S008137    ,Les Corts,Pedralbes,Mig (Ascendent)                                   ,2017,October,Monday,Night
2017S008136    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Pau Claris                      ,2017,October,Monday,Night
2017S008138    ,Sants-Montjuïc,Sants - Badal,Sants / Badal                                     ,2017,October,Monday,Night
2017S008143    ,Sants-Montjuïc,la Marina del Prat Vermell,B-10 (Besòs)                                      ,2017,October,Tuesday,Night
2017S008139    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,Sardenya / Taxdirt                                ,2017,October,Tuesday,Morning
2017S008140    ,Sant Andreu,la Trinitat Vella,Torras i Bages / Favència                         ,2017,October,Tuesday,Morning
2017S008145    ,Les Corts,les Corts,Diagonal                                          ,2017,October,Tuesday,Morning
2017S008141    ,Eixample,la Dreta de l'Eixample,Aragó / Girona                                    ,2017,October,Tuesday,Morning
2017S008146    ,Sant Martí,el Clot,Independència / Meridiana                         ,2017,October,Tuesday,Morning
2017S008142    ,Eixample,la Dreta de l'Eixample,Pau Claris / Diagonal                             ,2017,October,Tuesday,Morning
2017S008144    ,Sants-Montjuïc,la Marina de Port,Ildefons Cerdà                                    ,2017,October,Tuesday,Morning
2017S008147    ,Sarrià-Sant Gervasi,les Tres Torres,Escoles Pies / General Mitre                      ,2017,October,Tuesday,Morning
2017S008149    ,Eixample,l'Antiga Esquerra de l'Eixample,Casanova / Consell de Cent                        ,2017,October,Tuesday,Morning
2017S008150    ,Eixample,la Sagrada Família,Mallorca / Nàpols                                 ,2017,October,Tuesday,Afternoon
2017S008154    ,Sant Andreu,Sant Andreu,Dublín                                            ,2017,October,Tuesday,Afternoon
2017S008151    ,Sant Martí,el Camp de l'Arpa del Clot,Meridiana                                         ,2017,October,Tuesday,Afternoon
2017S008152    ,Sant Martí,el Parc i la Llacuna del Poblenou,Pallars / Pamplona                                ,2017,October,Tuesday,Afternoon
2017S007377    ,Sants-Montjuïc,el Poble-sec,Miramar                                           ,2017,October,Tuesday,Afternoon
2017S008153    ,Eixample,la Dreta de l'Eixample,Provença / Nàpols                                 ,2017,October,Tuesday,Afternoon
2017S008155    ,Nou Barris,la Guineueta,Favència / Rambla del caçador                     ,2017,October,Tuesday,Afternoon
2017S008156    ,Eixample,l'Antiga Esquerra de l'Eixample,Sarrià / Comte Borrell                            ,2017,October,Tuesday,Afternoon
2017S008205    ,Sant Martí,la Vila Olímpica del Poblenou,Marítim del Bogatell                              ,2017,October,Tuesday,Afternoon
2017S008233    ,Ciutat Vella,la Barceloneta,Voluntaris Olímpics / Litoral                     ,2017,October,Tuesday,Afternoon
2017S008157    ,Sant Martí,el Parc i la Llacuna del Poblenou,Pamplona / Sancho de Ávila                        ,2017,October,Tuesday,Afternoon
2017S008159    ,Eixample,l'Antiga Esquerra de l'Eixample,València / Aribau                                 ,2017,October,Tuesday,Afternoon
2017S008183    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Roger de Llúria                 ,2017,October,Tuesday,Afternoon
2017S008161    ,Sants-Montjuïc,Sants - Badal,Munné / Blanca                                    ,2017,October,Tuesday,Afternoon
2017S008162    ,Horta-Guinardó,el Guinardó,Maragall / Muntanya                               ,2017,October,Tuesday,Afternoon
2017S008160    ,Ciutat Vella,el Barri Gòtic,Colom                                             ,2017,October,Tuesday,Afternoon
2017S008163    ,Gràcia,Vallcarca i els Penitents,Mare de Déu del Coll                              ,2017,October,Tuesday,Night
2017S008164    ,Les Corts,les Corts,Diagonal / Entença                                ,2017,October,Wednesday,Night
2017S008168    ,Horta-Guinardó,el Baix Guinardó,Guinardó                                          ,2017,October,Wednesday,Morning
2017S008167    ,Eixample,la Sagrada Família,Indústria / Lepant                                ,2017,October,Wednesday,Morning
2017S008165    ,Les Corts,les Corts,Nicaragua / Montnegre                             ,2017,October,Wednesday,Morning
2017S008166    ,Eixample,el Fort Pienc,Corts Catalanes / Marina                          ,2017,October,Wednesday,Morning
2017S008171    ,Sant Andreu,el Bon Pastor,Santander                                         ,2017,October,Wednesday,Morning
2017S008169    ,Sant Martí,el Clot,Lope de Vega                                      ,2017,October,Wednesday,Morning
2017S008172    ,Eixample,la Dreta de l'Eixample,Rosselló                                          ,2017,October,Wednesday,Morning
2017S008173    ,Horta-Guinardó,el Carmel,Gran Vista                                        ,2017,October,Wednesday,Morning
2017S008170    ,Eixample,Sant Antoni,Sepúlveda / Vilamarí                              ,2017,October,Wednesday,Morning
2017S008190    ,Eixample,la Dreta de l'Eixample,Rosselló                                          ,2017,October,Wednesday,Morning
2017S008177    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Sant Gervasi / Cister                             ,2017,October,Wednesday,Morning
2017S008175    ,Eixample,el Fort Pienc,Tetuan                                            ,2017,October,Wednesday,Morning
2017S008188    ,Sarrià-Sant Gervasi,el Putxet i el Farró,República Argentina                               ,2017,October,Wednesday,Morning
2017S008176    ,Sant Andreu,Sant Andreu,Santa Coloma                                      ,2017,October,Wednesday,Morning
2017S008181    ,Sant Martí,el Poblenou,B-10 (Besòs)                                      ,2017,October,Wednesday,Afternoon
2017S008178    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / Mallorca                               ,2017,October,Wednesday,Afternoon
2017S008186    ,Eixample,Sant Antoni,Floridablanca / Comte d'Urgell                    ,2017,October,Wednesday,Afternoon
2017S008179    ,Sant Martí,el Poblenou,Taulat / Ciutat de Granada                        ,2017,October,Wednesday,Afternoon
2017S008187    ,Nou Barris,el Turó de la Peira,Doctor Pi i Molist                                ,2017,October,Wednesday,Afternoon
2017S008184    ,Nou Barris,Verdun,Joan Riera                                        ,2017,October,Wednesday,Afternoon
2017S008185    ,Horta-Guinardó,Sant Genís dels Agudells,Samaria / Natzaret                                ,2017,October,Wednesday,Afternoon
2017S008195    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Muntaner                                          ,2017,October,Wednesday,Afternoon
2017S008203    ,Sants-Montjuïc,la Marina del Prat Vermell,A Zona Franca / Número 6 Zona Franca              ,2017,October,Wednesday,Afternoon
2017S008189    ,Sants-Montjuïc,el Poble-sec,Paral·lel                                         ,2017,October,Wednesday,Afternoon
2017S008182    ,Sants-Montjuïc,Sants - Badal,Sants                                             ,2017,October,Wednesday,Afternoon
2017S008191    ,Ciutat Vella,el Barri Gòtic,Antoni Maura                                      ,2017,October,Wednesday,Afternoon
2017S008198    ,Les Corts,la Maternitat i Sant Ramon,Martí i Franquès                                  ,2017,October,Wednesday,Afternoon
2017S008194    ,Eixample,la Nova Esquerra de l'Eixample,Entença / Aragó                                   ,2017,October,Wednesday,Afternoon
2017S008193    ,Sant Andreu,Sant Andreu,Virgili / Onze de Setembre                        ,2017,October,Wednesday,Afternoon
2017S008192    ,Nou Barris,la Prosperitat,Tissó / Rio de Janeiro                            ,2017,October,Wednesday,Afternoon
2017S008197    ,Sant Andreu,la Sagrera,Felip II                                          ,2017,October,Wednesday,Afternoon
2017S008199    ,Eixample,la Sagrada Família,Indústria / Marina                                ,2017,October,Wednesday,Afternoon
2017S008206    ,Sants-Montjuïc,Sants,Sants                                             ,2017,October,Wednesday,Afternoon
2017S008200    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Pau Casals                                        ,2017,October,Wednesday,Afternoon
2017S008196    ,Eixample,la Sagrada Família,Marina                                            ,2017,October,Wednesday,Afternoon
2017S008227    ,Nou Barris,la Prosperitat,Meridiana / Santa Coloma                          ,2017,October,Wednesday,Afternoon
2017S008204    ,Sarrià-Sant Gervasi,el Putxet i el Farró,Balmes / Moragas                                  ,2017,October,Wednesday,Night
2017S008202    ,Eixample,l'Antiga Esquerra de l'Eixample,París / Villarroel                                ,2017,October,Wednesday,Night
2017S008201    ,Eixample,la Sagrada Família,Aragó / Dos de Maig                               ,2017,October,Wednesday,Night
2017S008207    ,Sants-Montjuïc,la Marina del Prat Vermell,Número 6 Zona Franca                              ,2017,October,Thursday,Morning
2017S008208    ,Sant Martí,la Verneda i la Pau,Menorca / Cantàbria                               ,2017,October,Thursday,Morning
2017S008222    ,Sant Andreu,Navas,Maragall                                          ,2017,October,Thursday,Morning
2017S008210    ,Eixample,la Nova Esquerra de l'Eixample,Mallorca                                          ,2017,October,Thursday,Morning
2017S008211    ,Ciutat Vella,el Raval,Ramelleres / Tallers                              ,2017,October,Thursday,Morning
2017S008209    ,Sarrià-Sant Gervasi,Sarrià,Reina Elisenda de Montcada                        ,2017,October,Thursday,Morning
2017S008216    ,Les Corts,Pedralbes,George R. Collins / Pere Duran Farell             ,2017,October,Thursday,Morning
2017S008212    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Roger de Flor                   ,2017,October,Thursday,Morning
2017S008214    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Princesa                                          ,2017,October,Thursday,Morning
2017S008213    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Josep Pla                                         ,2017,October,Thursday,Morning
2017S008215    ,Sant Andreu,Baró de Viver,Litoral (Besòs)                                   ,2017,October,Thursday,Morning
2017S008217    ,Eixample,la Dreta de l'Eixample,València / Gràcia                                 ,2017,October,Thursday,Morning
2017S008219    ,Nou Barris,la Guineueta,Karl Marx / Valldaura                             ,2017,October,Thursday,Morning
2017S008226    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Bonanova                                          ,2017,October,Thursday,Afternoon
2017S008221    ,Sants-Montjuïc,la Marina del Prat Vermell,Zona Franca / Cisell                              ,2017,October,Thursday,Afternoon
2017S008225    ,Eixample,Sant Antoni,Entença / Sepúlveda                               ,2017,October,Thursday,Afternoon
2017S008236    ,Nou Barris,la Trinitat Nova,Palamós / Fosca                                   ,2017,October,Thursday,Afternoon
2017S008218    ,Nou Barris,el Turó de la Peira,Peira / Montmajor                                 ,2017,October,Thursday,Afternoon
2017S008224    ,Les Corts,Pedralbes,Dalt (Besòs)                                      ,2017,October,Thursday,Afternoon
2017S008223    ,Les Corts,les Corts,Berlín / Nicaragua                                ,2017,October,Thursday,Afternoon
2017S008238    ,Horta-Guinardó,la Font d'en Fargues,Maragall                                          ,2017,October,Thursday,Afternoon
2017S008232    ,Horta-Guinardó,el Baix Guinardó,Guinardó / Lepant                                 ,2017,October,Thursday,Afternoon
2017S008231    ,Horta-Guinardó,el Guinardó,Maragall                                          ,2017,October,Thursday,Afternoon
2017S008234    ,Sant Andreu,el Bon Pastor,Monterrey                                         ,2017,October,Thursday,Afternoon
2017S008229    ,Sant Martí,el Parc i la Llacuna del Poblenou,Ciutat de Granada                                 ,2017,October,Thursday,Afternoon
2017S008228    ,Eixample,la Dreta de l'Eixample,Catalunya                                         ,2017,October,Thursday,Afternoon
2017S008230    ,Sarrià-Sant Gervasi,el Putxet i el Farró,General Mitre                                     ,2017,October,Thursday,Afternoon
2017S008237    ,Les Corts,les Corts,Carles III / Corts                                ,2017,October,Thursday,Night
2017S008235    ,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes / Aribau                          ,2017,October,Thursday,Night
2017S008239    ,Sants-Montjuïc,la Marina del Prat Vermell,Número 50 Zona Franca                             ,2017,October,Thursday,Night
2017S008241    ,Eixample,la Dreta de l'Eixample,Mallorca / Diagonal                               ,2017,October,Friday,Night
2017S008242    ,Ciutat Vella,el Barri Gòtic,Portal de la Pau / Josep Carner                   ,2017,October,Friday,Morning
2017S008243    ,Sants-Montjuïc,el Poble-sec,Litoral (Llobregat)                               ,2017,October,Friday,Morning
2017S008244    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Laietana / Antonio López                          ,2017,October,Friday,Morning
2017S008245    ,Horta-Guinardó,el Baix Guinardó,Sardenya / Sanllehy                               ,2017,October,Friday,Morning
2017S008246    ,Sant Martí,el Besòs i el Maresme,Maresme / Marroc                                  ,2017,October,Friday,Morning
2017S008247    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Muntaner                                          ,2017,October,Friday,Morning
2017S008248    ,Eixample,la Dreta de l'Eixample,Diputació / Gràcia                                ,2017,October,Friday,Morning
2017S008296    ,Horta-Guinardó,el Baix Guinardó,Lepant / Sant Antoni Maria Claret                 ,2017,October,Friday,Morning
2017S008259    ,Sants-Montjuïc,el Poble-sec,Litoral (Llobregat)                               ,2017,October,Friday,Morning
2017S008249    ,Nou Barris,la Guineueta,Esquirol Volador / Valldaura                      ,2017,October,Friday,Morning
2017S008261    ,Horta-Guinardó,el Guinardó,Mas Casanovas                                     ,2017,October,Friday,Morning
2017S008255    ,Sant Martí,el Clot,Aragó                                             ,2017,October,Friday,Afternoon
2017S008252    ,Sant Martí,la Vila Olímpica del Poblenou,Arquitecte Sert                                   ,2017,October,Friday,Afternoon
2017S008250    ,Les Corts,la Maternitat i Sant Ramon,Diagonal                                          ,2017,October,Friday,Afternoon
2017S008258    ,Eixample,la Dreta de l'Eixample,Diagonal / Sant Joan                              ,2017,October,Friday,Afternoon
2017S008251    ,Sant Martí,el Camp de l'Arpa del Clot,Còrsega / Còrsega                                 ,2017,October,Friday,Afternoon
2017S008257    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / Consell de Cent                        ,2017,October,Friday,Afternoon
2017S008253    ,Sants-Montjuïc,la Marina del Prat Vermell,Estany                                            ,2017,October,Friday,Afternoon
2017S008254    ,Sants-Montjuïc,la Marina del Prat Vermell,Número 62 Zona Franca                             ,2017,October,Friday,Afternoon
2017S008260    ,Sant Martí,el Poblenou,Pujades / Llacuna                                 ,2017,October,Friday,Afternoon
2017S008262    ,Eixample,la Nova Esquerra de l'Eixample,Viladomat / Provença                              ,2017,October,Friday,Afternoon
2017S008263    ,Eixample,la Sagrada Família,Cartagena / Provença                              ,2017,October,Friday,Afternoon
2017S008256    ,Eixample,la Nova Esquerra de l'Eixample,Comte Borrell / Provença                          ,2017,October,Friday,Afternoon
2017S008265    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Sant Gregori Taumaturg / Johann Sebastian Bach    ,2017,October,Friday,Afternoon
2017S008264    ,Eixample,la Nova Esquerra de l'Eixample,Còrsega                                           ,2017,October,Friday,Afternoon
2017S008271    ,Sant Martí,el Camp de l'Arpa del Clot,Provença                                          ,2017,October,Friday,Afternoon
2017S008267    ,Sant Martí,el Clot,Corts Catalanes / Poblenou                        ,2017,October,Friday,Afternoon
2017S008273    ,Eixample,la Nova Esquerra de l'Eixample,Entença                                           ,2017,October,Friday,Afternoon
2017S008270    ,Horta-Guinardó,Horta,Llobregós / Ciències                              ,2017,October,Friday,Afternoon
2017S008266    ,Eixample,la Sagrada Família,Aragó / Cartagena                                 ,2017,October,Friday,Night
2017S008269    ,Sarrià-Sant Gervasi,Sarrià,Sant Joan Bosco / Maria Auxiliadora               ,2017,October,Friday,Night
2017S008268    ,Sant Martí,el Poblenou,Bac de Roda                                       ,2017,October,Saturday,Night
2017S008275    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes                                   ,2017,October,Saturday,Night
2017S008274    ,Sants-Montjuïc,la Marina del Prat Vermell,Motors                                            ,2017,October,Saturday,Night
2017S008272    ,Eixample,la Dreta de l'Eixample,Roger de Llúria / València                        ,2017,October,Saturday,Night
2017S008277    ,Sant Martí,el Camp de l'Arpa del Clot,Mallorca / Dos de Maig                            ,2017,October,Saturday,Morning
2017S008276    ,Eixample,l'Antiga Esquerra de l'Eixample,València / Villarroel                             ,2017,October,Saturday,Morning
2017S008278    ,Sant Martí,el Camp de l'Arpa del Clot,Conca / Indústria                                 ,2017,October,Saturday,Morning
2017S008280    ,Sant Andreu,la Sagrera,Josep Estivill / Gran de la Sagrera               ,2017,October,Saturday,Afternoon
2017S008279    ,Eixample,la Dreta de l'Eixample,Diagonal / Bruc                                   ,2017,October,Saturday,Afternoon
2017S008281    ,Eixample,la Dreta de l'Eixample,Gràcia                                            ,2017,October,Saturday,Afternoon
2017S008282    ,Ciutat Vella,el Barri Gòtic,Laietana / Antoni López                           ,2017,October,Saturday,Afternoon
2017S008283    ,Les Corts,la Maternitat i Sant Ramon,Doctor Marañón / Diagonal                         ,2017,October,Saturday,Afternoon
2017S008284    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Bonanova / Escoles Pies                           ,2017,October,Saturday,Afternoon
2017S008289    ,Sant Martí,Provençals del Poblenou,Corts Catalanes                                   ,2017,October,Saturday,Afternoon
2017S008285    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Aribau                                            ,2017,October,Saturday,Afternoon
2017S008286    ,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Llobregat)                               ,2017,October,Saturday,Afternoon
2017S008287    ,Sant Martí,el Poblenou,B-10 (Besòs)                                      ,2017,October,Saturday,Afternoon
2017S008288    ,Sants-Montjuïc,la Marina del Prat Vermell,Motors                                            ,2017,October,Saturday,Afternoon
2017S008291    ,Eixample,la Dreta de l'Eixample,Diagonal / Bruc                                   ,2017,October,Saturday,Night
2017S008290    ,Sant Martí,el Clot,Espronceda / Guipúscoa                            ,2017,October,Saturday,Night
2017S008292    ,Gràcia,Vallcarca i els Penitents,Vallcarca                                         ,2017,October,Sunday,Night
2017S008294    ,Gràcia,la Vila de Gràcia,Torrent de l'Olla                                 ,2017,October,Sunday,Night
2017S008293    ,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,2017,October,Sunday,Night
2017S008295    ,Sants-Montjuïc,Sants,Sant Antoni / Alcolea                             ,2017,October,Sunday,Morning
2017S008297    ,Sant Martí,el Camp de l'Arpa del Clot,Indústria / Independència                         ,2017,October,Sunday,Morning
2017S008298    ,Les Corts,la Maternitat i Sant Ramon,Arístides Maillol / Doctor Marañón                ,2017,October,Sunday,Morning
2017S008300    ,Sarrià-Sant Gervasi,les Tres Torres,Anglí                                             ,2017,October,Sunday,Morning
2017S008301    ,Sant Andreu,Sant Andreu,Torras i Bages / Joan Torras                      ,2017,October,Sunday,Afternoon
2017S008299    ,Sants-Montjuïc,la Bordeta,Constitució                                       ,2017,October,Sunday,Afternoon
2017S008302    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó                                             ,2017,October,Sunday,Afternoon
2017S008303    ,Les Corts,Pedralbes,Dalt (Llobregat)                                  ,2017,October,Sunday,Afternoon
2017S008305    ,Nou Barris,Vilapicina i la Torre Llobeta,Maragall                                          ,2017,October,Sunday,Afternoon
2017S008308    ,Sant Martí,Sant Martí de Provençals,Fluvià                                            ,2017,October,Sunday,Afternoon
2017S008306    ,Gràcia,la Vila de Gràcia,Còrsega / Pau Claris                              ,2017,October,Sunday,Afternoon
2017S008307    ,Sants-Montjuïc,Sants,Madrid / Lluçà                                    ,2017,October,Sunday,Afternoon
2017S008310    ,Les Corts,les Corts,Berlín                                            ,2017,October,Sunday,Afternoon
2017S008311    ,Horta-Guinardó,el Carmel,Llobregós / Ramon Rocafull                        ,2017,October,Sunday,Night
2017S008312    ,Sant Martí,el Parc i la Llacuna del Poblenou,Zamora                                            ,2017,October,Sunday,Night
2017S008317    ,Sants-Montjuïc,Sants - Badal,Madrid / Brasil                                   ,2017,October,Monday,Night
2017S008313    ,Eixample,la Dreta de l'Eixample,Aragó                                             ,2017,October,Monday,Morning
2017S008315    ,Les Corts,Pedralbes,Diagonal                                          ,2017,October,Monday,Morning
2017S008314    ,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent                                   ,2017,October,Monday,Morning
2017S008316    ,Les Corts,les Corts,Diagonal / Numància                               ,2017,October,Monday,Morning
